Date,Product_Name,Match_Type,Impressions,Clicks,Spend,Sales,Orders,Current_Bid,Actual_CPC,Suggested_Bid_Min,Suggested_Bid_Max,ACOS_Current,Target_ACOS_Goal,Conversion_Rate,CTR,Competitor_Price,Inventory_Level,Day_Type,Optimal_Bid,My_Rating,Comp_Rating,Comp_Review_Count,Price_Gap,Rating_Gap
2026-02-05,Fruit Drink,Broad,3391,72,878.4,2376,4,15.72,12.2,8.54,18.3,36.97,20.0,0.058,0.0215,634,90,Weekday,8.54,4.0,3.8,1544,-40,0.20000000000000018
2026-02-06,Aloe vera juice,Exact,3642,82,1412.04,1832,4,20.16,17.22,12.05,25.83,77.08,20.0,0.0505,0.0227,483,191,Weekday,12.05,3.8,3.9,2840,-25,-0.10000000000000009
2026-02-06,Aloe vera juice,Phrase,2447,22,829.62,0,0,43.41,37.71,26.4,56.56,0.0,20.0,0.0453,0.0092,491,123,Weekday,26.4,3.8,4.2,2147,-33,-0.40000000000000036
2026-02-06,Aloe vera juice,Broad,1726,11,339.79,0,0,36.17,30.89,21.62,46.34,0.0,20.0,0.0367,0.0065,485,93,Weekday,21.62,3.8,4.6,1063,-27,-0.7999999999999998
2026-02-06,Graviola,Exact,3686,58,1116.5,1776,3,21.5,19.25,13.47,28.88,62.87,20.0,0.0574,0.016,586,239,Weekday,13.47,4.0,3.6,284,6,0.3999999999999999
2026-02-06,Graviola,Phrase,3878,85,1410.15,1776,3,23.61,16.59,11.61,24.88,79.4,20.0,0.0391,0.0221,583,64,Weekday,11.61,4.0,4.5,2539,9,-0.5
2026-02-06,Graviola,Broad,2707,47,1261.48,1184,2,28.66,26.84,18.79,40.26,106.54,20.0,0.0555,0.0176,607,23,Weekday,18.79,4.0,3.8,3668,-15,0.20000000000000018
2026-02-06,Eco ensulin,Exact,1146,14,305.76,1202,1,27.09,21.84,15.29,32.76,25.44,20.0,0.0814,0.0123,1156,17,Weekday,19.57,4.2,3.9,1913,46,0.30000000000000027
2026-02-06,Eco ensulin,Phrase,1612,15,392.55,1202,1,28.62,26.17,18.32,39.26,32.66,20.0,0.0831,0.0094,1213,295,Weekday,19.98,4.2,4.1,2221,-11,0.10000000000000053
2026-02-06,Eco ensulin,Broad,4540,63,2007.81,4808,4,43.8,31.87,22.31,47.8,41.76,20.0,0.0748,0.0141,1250,43,Weekday,22.31,4.2,4.7,2320,-48,-0.5
2026-02-06,Curcumin C3,Exact,1643,18,240.84,940,1,17.82,13.38,9.37,20.07,25.62,20.0,0.0605,0.0114,905,196,Weekday,11.37,4.5,3.8,497,35,0.7000000000000002
2026-02-06,Curcumin C3,Phrase,3157,20,674.0,940,1,43.59,33.7,23.59,50.55,71.7,20.0,0.0554,0.0066,934,188,Weekday,23.59,4.5,4.2,2645,6,0.2999999999999998
2026-02-06,Curcumin C3,Broad,1675,21,781.41,940,1,41.79,37.21,26.05,55.81,83.13,20.0,0.0545,0.0127,945,50,Weekday,26.05,4.5,4.3,4060,-5,0.20000000000000018
2026-02-06,Fruit Drink,Exact,3746,57,1684.35,1194,2,34.58,29.55,20.68,44.33,141.07,20.0,0.0503,0.0154,580,52,Weekday,20.68,4.0,3.9,1057,17,0.10000000000000009
2026-02-06,Fruit Drink,Phrase,2521,44,759.0,1194,2,22.09,17.25,12.07,25.88,63.57,20.0,0.0558,0.0178,635,192,Weekday,12.07,4.0,3.9,2284,-38,0.10000000000000009
2026-02-06,Fruit Drink,Broad,1278,11,408.98,0,0,42.2,37.18,26.03,55.77,0.0,20.0,0.0301,0.0087,558,136,Weekday,26.03,4.0,4.8,4512,39,-0.7999999999999998
2026-02-07,Aloe vera juice,Exact,4804,78,2221.44,898,2,33.98,28.48,19.94,42.72,247.38,20.0,0.0351,0.0163,460,150,Weekend,19.94,3.8,4.6,3528,-11,-0.7999999999999998
2026-02-07,Aloe vera juice,Phrase,2634,16,284.96,0,0,19.65,17.81,12.47,26.71,0.0,20.0,0.0492,0.0061,461,60,Weekend,12.47,3.8,3.9,1606,-12,-0.10000000000000009
2026-02-07,Aloe vera juice,Broad,4266,27,849.42,449,1,42.39,31.46,22.02,47.19,189.18,20.0,0.0528,0.0065,477,178,Weekend,22.02,3.8,3.8,4618,-28,0.0
2026-02-07,Graviola,Exact,2010,48,1670.88,1208,2,37.01,34.81,24.37,52.22,138.32,20.0,0.0572,0.0242,576,178,Weekend,24.37,4.0,3.5,2964,28,0.5
2026-02-07,Graviola,Phrase,5811,71,1606.73,1208,2,27.36,22.63,15.84,33.95,133.01,20.0,0.0385,0.0123,649,268,Weekend,15.84,4.0,4.8,3331,-45,-0.7999999999999998
2026-02-07,Graviola,Broad,2537,41,1329.63,604,1,35.23,32.43,22.7,48.64,220.14,20.0,0.0482,0.0165,586,168,Weekend,22.7,4.0,4.0,4728,18,0.0
2026-02-07,Eco ensulin,Exact,5263,59,1004.77,4816,4,19.15,17.03,11.92,25.55,20.86,20.0,0.084,0.0113,1164,201,Weekend,20.23,4.2,3.8,792,40,0.40000000000000036
2026-02-07,Eco ensulin,Phrase,5857,72,2214.0,7224,6,42.21,30.75,21.52,46.12,30.65,20.0,0.0845,0.0123,1229,294,Weekend,21.52,4.2,4.1,2447,-25,0.10000000000000053
2026-02-07,Eco ensulin,Broad,1868,31,988.9,2408,2,41.27,31.9,22.33,47.85,41.07,20.0,0.0806,0.0168,1230,140,Weekend,22.33,4.2,4.3,3537,-26,-0.09999999999999964
2026-02-07,Curcumin C3,Exact,2956,68,2611.88,2850,3,42.26,38.41,26.89,57.61,91.64,20.0,0.0584,0.0231,954,197,Weekend,26.89,4.5,4.1,3887,-4,0.40000000000000036
2026-02-07,Curcumin C3,Phrase,6315,102,2194.02,4750,5,29.23,21.51,15.06,32.27,46.19,20.0,0.0491,0.0162,961,111,Weekend,15.06,4.5,4.6,3014,-11,-0.09999999999999964
2026-02-07,Curcumin C3,Broad,3005,58,1764.94,2850,3,35.98,30.43,21.3,45.64,61.93,20.0,0.0653,0.0195,923,80,Weekend,21.3,4.5,3.6,436,27,0.8999999999999999
2026-02-07,Fruit Drink,Exact,2692,55,1045.0,1770,3,26.9,19.0,13.3,28.5,59.04,20.0,0.0609,0.0208,619,166,Weekend,13.3,4.0,3.6,3327,-29,0.3999999999999999
2026-02-07,Fruit Drink,Phrase,2343,33,732.27,590,1,26.2,22.19,15.53,33.29,124.11,20.0,0.0564,0.0144,574,265,Weekend,15.53,4.0,3.6,3159,16,0.3999999999999999
2026-02-07,Fruit Drink,Broad,3878,94,3335.12,1770,3,41.42,35.48,24.84,53.22,188.42,20.0,0.0357,0.0244,607,128,Weekend,24.84,4.0,4.8,4897,-17,-0.7999999999999998
2026-02-08,Aloe vera juice,Exact,6898,87,2638.71,1359,3,37.97,30.33,21.23,45.49,194.17,20.0,0.0368,0.0127,501,117,Weekend,21.23,3.8,4.7,1723,-48,-0.9000000000000004
2026-02-08,Aloe vera juice,Phrase,2497,55,1606.55,453,1,36.24,29.21,20.45,43.81,354.65,20.0,0.0328,0.0224,481,180,Weekend,20.45,3.8,4.8,3481,-28,-1.0
2026-02-08,Aloe vera juice,Broad,5349,85,1637.95,1812,4,26.63,19.27,13.49,28.91,90.39,20.0,0.0524,0.0159,497,162,Weekend,13.49,3.8,3.9,1965,-44,-0.10000000000000009
2026-02-08,Graviola,Exact,2922,19,582.35,0,0,42.34,30.65,21.45,45.97,0.0,20.0,0.0365,0.0067,581,297,Weekend,21.45,4.0,4.6,2432,15,-0.5999999999999996
2026-02-08,Graviola,Phrase,5527,89,3287.66,1788,3,42.08,36.94,25.86,55.41,183.87,20.0,0.0398,0.0161,574,299,Weekend,25.86,4.0,4.4,1122,22,-0.40000000000000036
2026-02-08,Graviola,Broad,3903,81,2493.18,2384,4,32.77,30.78,21.55,46.17,104.58,20.0,0.0538,0.0209,614,251,Weekend,21.55,4.0,3.9,2364,-18,0.10000000000000009
2026-02-08,Eco ensulin,Exact,5104,77,2557.94,8386,7,41.58,33.22,23.25,49.83,30.5,20.0,0.0965,0.0153,1243,38,Weekend,23.25,4.2,3.6,2057,-45,0.6000000000000001
2026-02-08,Eco ensulin,Phrase,3755,61,1862.33,4792,4,38.07,30.53,21.37,45.8,38.86,20.0,0.0792,0.0164,1210,132,Weekend,21.37,4.2,4.3,1965,-12,-0.09999999999999964
2026-02-08,Eco ensulin,Broad,2731,17,344.42,1198,1,26.99,20.26,14.18,30.39,28.75,20.0,0.0921,0.0065,1199,166,Weekend,22.07,4.2,3.6,971,-1,0.6000000000000001
2026-02-08,Curcumin C3,Exact,5115,37,1277.61,1882,2,39.24,34.53,24.17,51.8,67.89,20.0,0.0591,0.0074,952,156,Weekend,24.17,4.5,4.1,1156,-11,0.40000000000000036
2026-02-08,Curcumin C3,Phrase,2748,33,581.79,941,1,21.78,17.63,12.34,26.45,61.83,20.0,0.0599,0.0122,980,71,Weekend,12.34,4.5,4.2,4115,-39,0.2999999999999998
2026-02-08,Curcumin C3,Broad,3082,52,1411.8,1882,2,34.04,27.15,19.0,40.72,75.02,20.0,0.0539,0.017,900,52,Weekend,19.0,4.5,4.1,3422,41,0.40000000000000036
2026-02-08,Fruit Drink,Exact,3743,58,1662.28,1200,2,34.98,28.66,20.06,42.99,138.52,20.0,0.0417,0.0155,637,117,Weekend,20.06,4.0,4.6,3410,-37,-0.5999999999999996
2026-02-08,Fruit Drink,Phrase,4884,116,2538.08,2400,4,26.07,21.88,15.32,32.82,105.75,20.0,0.0405,0.0238,565,82,Weekend,15.32,4.0,4.3,2309,35,-0.2999999999999998
2026-02-08,Fruit Drink,Broad,5192,114,3162.36,1800,3,37.09,27.74,19.42,41.61,175.69,20.0,0.0331,0.0221,551,135,Weekend,19.42,4.0,4.6,3954,49,-0.5999999999999996
2026-02-09,Aloe vera juice,Exact,3467,21,713.58,446,1,42.78,33.98,23.79,50.97,160.0,20.0,0.0512,0.0061,438,115,Weekday,23.79,3.8,3.7,4196,8,0.09999999999999964
2026-02-09,Aloe vera juice,Phrase,4178,38,629.66,446,1,21.98,16.57,11.6,24.86,141.18,20.0,0.0447,0.0091,493,48,Weekday,11.6,3.8,4.3,866,-47,-0.5
2026-02-09,Aloe vera juice,Broad,3017,74,1224.7,892,2,17.81,16.55,11.58,24.83,137.3,20.0,0.0344,0.0247,430,236,Weekday,11.58,3.8,4.5,2892,16,-0.7000000000000002
2026-02-09,Graviola,Exact,3115,70,1713.6,2440,4,26.63,24.48,17.14,36.72,70.23,20.0,0.0613,0.0225,643,12,Weekday,17.14,4.0,3.6,951,-33,0.3999999999999999
2026-02-09,Graviola,Phrase,2525,57,1117.2,1220,2,23.18,19.6,13.72,29.4,91.57,20.0,0.0504,0.0227,594,141,Weekday,13.72,4.0,3.9,775,16,0.10000000000000009
2026-02-09,Graviola,Broad,2484,49,1064.28,1220,2,26.88,21.72,15.2,32.58,87.24,20.0,0.0553,0.0199,623,208,Weekday,15.2,4.0,3.8,1623,-13,0.20000000000000018
2026-02-09,Eco ensulin,Exact,2802,43,827.75,3597,3,20.47,19.25,13.47,28.88,23.01,20.0,0.0797,0.0157,1196,100,Weekday,19.11,4.2,4.2,411,3,0.0
2026-02-09,Eco ensulin,Phrase,2287,48,694.56,3597,3,18.19,14.47,10.13,21.71,19.31,20.0,0.0742,0.0214,1161,70,Weekday,17.79,4.2,4.3,2706,38,-0.09999999999999964
2026-02-09,Eco ensulin,Broad,2136,32,711.04,2398,2,29.61,22.22,15.55,33.33,29.65,20.0,0.0829,0.0154,1188,177,Weekday,19.88,4.2,4.0,921,11,0.20000000000000018
2026-02-09,Curcumin C3,Exact,2110,31,992.93,1908,2,38.35,32.03,22.42,48.05,52.04,20.0,0.0706,0.015,1000,49,Weekday,22.42,4.5,3.7,365,-46,0.7999999999999998
2026-02-09,Curcumin C3,Phrase,4353,48,1059.36,1908,2,29.23,22.07,15.45,33.11,55.52,20.0,0.0544,0.0112,918,287,Weekday,15.45,4.5,4.1,2322,36,0.40000000000000036
2026-02-09,Curcumin C3,Broad,3910,94,1712.68,5724,6,19.76,18.22,12.75,27.33,29.92,20.0,0.0713,0.0241,967,206,Weekday,13.6,4.5,3.5,1443,-13,1.0
2026-02-09,Fruit Drink,Exact,3716,50,960.0,1809,3,25.96,19.2,13.44,28.8,53.07,20.0,0.06,0.0135,623,18,Weekday,13.44,4.0,3.6,2572,-20,0.3999999999999999
2026-02-09,Fruit Drink,Phrase,2457,32,522.88,603,1,19.96,16.34,11.44,24.51,86.71,20.0,0.0392,0.0133,575,273,Weekday,11.44,4.0,4.4,1858,28,-0.40000000000000036
2026-02-09,Fruit Drink,Broad,1370,21,675.36,603,1,40.99,32.16,22.51,48.24,112.0,20.0,0.0557,0.0156,580,266,Weekday,22.51,4.0,3.6,2549,23,0.3999999999999999
2026-02-10,Aloe vera juice,Exact,3082,37,921.3,459,1,29.75,24.9,17.43,37.35,200.72,20.0,0.0356,0.0123,495,278,Weekday,17.43,3.8,4.7,4283,-36,-0.9000000000000004
2026-02-10,Aloe vera juice,Phrase,2662,20,606.4,0,0,39.55,30.32,21.22,45.48,0.0,20.0,0.0308,0.0077,467,28,Weekday,21.22,3.8,4.8,1421,-8,-1.0
2026-02-10,Aloe vera juice,Broad,2218,38,521.36,459,1,15.14,13.72,9.6,20.58,113.59,20.0,0.0488,0.0172,427,183,Weekday,9.6,3.8,3.7,2138,32,0.09999999999999964
2026-02-10,Graviola,Exact,1671,23,330.28,0,0,20.4,14.36,10.05,21.54,0.0,20.0,0.0351,0.0142,580,187,Weekday,10.05,4.0,4.6,4992,29,-0.5999999999999996
2026-02-10,Graviola,Phrase,3487,64,800.0,1218,2,17.38,12.5,8.75,18.75,65.68,20.0,0.0372,0.0186,561,22,Weekday,8.75,4.0,4.4,2177,48,-0.40000000000000036
2026-02-10,Graviola,Broad,2524,48,1869.6,1218,2,43.34,38.95,27.27,58.43,153.5,20.0,0.0532,0.0191,641,144,Weekday,27.27,4.0,4.0,1863,-32,0.0
2026-02-10,Eco ensulin,Exact,3322,42,600.18,3612,3,16.52,14.29,10.0,21.43,16.62,20.0,0.0716,0.0128,1180,180,Weekday,17.24,4.2,4.5,4490,24,-0.2999999999999998
2026-02-10,Eco ensulin,Phrase,2621,51,707.88,3612,3,19.75,13.88,9.72,20.82,19.6,20.0,0.0744,0.0196,1188,192,Weekday,17.92,4.2,4.4,2315,16,-0.20000000000000018
2026-02-10,Eco ensulin,Broad,4182,25,977.5,2408,2,44.49,39.1,27.37,58.65,40.59,20.0,0.0888,0.0062,1232,77,Weekday,27.37,4.2,3.9,613,-28,0.30000000000000027
2026-02-10,Curcumin C3,Exact,2135,40,798.8,1894,2,22.96,19.97,13.98,29.95,42.18,20.0,0.063,0.019,917,180,Weekday,13.98,4.5,3.7,2972,30,0.7999999999999998
2026-02-10,Curcumin C3,Phrase,3236,42,1295.7,1894,2,42.92,30.85,21.59,46.28,68.41,20.0,0.0512,0.0132,979,62,Weekday,21.59,4.5,4.6,2999,-32,-0.09999999999999964
2026-02-10,Curcumin C3,Broad,2246,38,647.52,947,1,23.21,17.04,11.93,25.56,68.38,20.0,0.0495,0.0172,962,5,Weekday,11.93,4.5,4.6,1690,-15,-0.09999999999999964
2026-02-10,Fruit Drink,Exact,1956,34,868.36,599,1,32.97,25.54,17.88,38.31,144.97,20.0,0.0408,0.0179,647,135,Weekday,17.88,4.0,4.7,4740,-48,-0.7000000000000002
2026-02-10,Fruit Drink,Phrase,3465,44,751.52,1198,2,18.72,17.08,11.96,25.62,62.73,20.0,0.0458,0.013,597,156,Weekday,11.96,4.0,4.2,1311,2,-0.20000000000000018
2026-02-10,Fruit Drink,Broad,3350,68,2456.84,1198,2,44.72,36.13,25.29,54.2,205.08,20.0,0.0418,0.0205,637,300,Weekday,25.29,4.0,4.6,2142,-38,-0.5999999999999996
2026-02-11,Aloe vera juice,Exact,3439,76,1721.4,1374,3,25.28,22.65,15.85,33.97,125.28,20.0,0.0461,0.0221,499,30,Weekday,15.85,3.8,4.2,3080,-41,-0.40000000000000036
2026-02-11,Aloe vera juice,Phrase,3086,36,1070.28,458,1,34.21,29.73,20.81,44.59,233.69,20.0,0.03,0.0119,418,262,Weekday,20.81,3.8,4.6,851,40,-0.7999999999999998
2026-02-11,Aloe vera juice,Broad,2581,36,830.52,458,1,27.83,23.07,16.15,34.61,181.34,20.0,0.0459,0.0141,437,261,Weekday,16.15,3.8,3.9,873,21,-0.10000000000000009
2026-02-11,Graviola,Exact,3074,23,474.49,0,0,26.04,20.63,14.44,30.95,0.0,20.0,0.0365,0.0076,562,279,Weekday,14.44,4.0,4.5,1330,35,-0.5
2026-02-11,Graviola,Phrase,2862,28,849.24,597,1,36.45,30.33,21.23,45.49,142.25,20.0,0.0368,0.01,625,221,Weekday,21.23,4.0,4.8,3236,-28,-0.7999999999999998
2026-02-11,Graviola,Broad,4453,107,2563.72,2388,4,29.68,23.96,16.77,35.94,107.36,20.0,0.0441,0.0242,578,179,Weekday,16.77,4.0,4.2,1074,19,-0.20000000000000018
2026-02-11,Eco ensulin,Exact,1767,22,514.58,1202,1,27.34,23.39,16.37,35.09,42.81,20.0,0.085,0.0128,1212,156,Weekday,20.43,4.2,4.0,1328,-10,0.20000000000000018
2026-02-11,Eco ensulin,Phrase,1883,27,1040.04,1202,1,42.27,38.52,26.96,57.78,86.53,20.0,0.0709,0.0148,1231,84,Weekday,26.96,4.2,4.8,4122,-29,-0.5999999999999996
2026-02-11,Eco ensulin,Broad,3236,55,1397.0,6010,5,29.89,25.4,17.78,38.1,23.24,20.0,0.095,0.0172,1252,36,Weekday,22.84,4.2,3.7,448,-50,0.5
2026-02-11,Curcumin C3,Exact,3268,31,813.13,942,1,32.84,26.23,18.36,39.34,86.32,20.0,0.0508,0.0097,910,231,Weekday,18.36,4.5,4.3,4110,32,0.20000000000000018
2026-02-11,Curcumin C3,Phrase,3151,72,1065.6,2826,3,16.76,14.8,10.36,22.2,37.71,20.0,0.0456,0.0229,898,138,Weekday,10.36,4.5,4.5,3871,44,0.0
2026-02-11,Curcumin C3,Broad,1632,13,176.54,0,0,18.32,13.58,9.51,20.37,0.0,20.0,0.0481,0.0082,923,151,Weekday,9.51,4.5,4.5,2254,19,0.0
2026-02-11,Fruit Drink,Exact,1543,33,1210.44,606,1,44.12,36.68,25.68,55.02,199.74,20.0,0.0527,0.0219,633,14,Weekday,25.68,4.0,4.0,4415,-27,0.0
2026-02-11,Fruit Drink,Phrase,1546,23,612.49,606,1,34.46,26.63,18.64,39.95,101.07,20.0,0.0455,0.0153,601,53,Weekday,18.64,4.0,4.2,4290,5,-0.20000000000000018
2026-02-11,Fruit Drink,Broad,2460,50,1121.5,1212,2,31.98,22.43,15.7,33.64,92.53,20.0,0.0599,0.0205,645,193,Weekday,15.7,4.0,3.7,2153,-39,0.2999999999999998
2026-02-12,Aloe vera juice,Exact,2055,31,642.94,448,1,26.06,20.74,14.52,31.11,143.51,20.0,0.0435,0.0155,423,45,Weekday,14.52,3.8,4.0,4490,25,-0.20000000000000018
2026-02-12,Aloe vera juice,Phrase,4422,52,963.04,896,2,19.75,18.52,12.96,27.78,107.48,20.0,0.044,0.0119,408,122,Weekday,12.96,3.8,3.9,2289,40,-0.10000000000000009
2026-02-12,Aloe vera juice,Broad,3074,23,622.61,448,1,33.73,27.07,18.95,40.61,138.98,20.0,0.0474,0.0078,402,62,Weekday,18.95,3.8,3.7,838,46,0.09999999999999964
2026-02-12,Graviola,Exact,1634,11,289.63,0,0,30.38,26.33,18.43,39.49,0.0,20.0,0.0509,0.007,561,22,Weekday,18.43,4.0,3.8,1887,31,0.20000000000000018
2026-02-12,Graviola,Phrase,4160,75,1734.0,2368,4,31.52,23.12,16.18,34.68,73.23,20.0,0.0644,0.0181,636,5,Weekday,16.18,4.0,3.5,2253,-44,0.5
2026-02-12,Graviola,Broad,2619,21,544.95,592,1,35.75,25.95,18.16,38.92,92.05,20.0,0.0547,0.0084,579,127,Weekday,18.16,4.0,3.7,342,13,0.2999999999999998
2026-02-12,Eco ensulin,Exact,3280,73,2469.59,6020,5,36.52,33.83,23.68,50.74,41.02,20.0,0.0726,0.0225,1250,30,Weekday,23.68,4.2,4.8,4417,-46,-0.5999999999999996
2026-02-12,Eco ensulin,Phrase,2222,15,518.7,1204,1,37.08,34.58,24.21,51.87,43.08,20.0,0.0745,0.0068,1189,141,Weekday,24.21,4.2,4.4,4145,15,-0.20000000000000018
2026-02-12,Eco ensulin,Broad,2760,33,429.0,2408,2,15.98,13.0,9.1,19.5,17.82,20.0,0.0844,0.012,1188,289,Weekday,19.5,4.2,3.9,1738,16,0.30000000000000027
2026-02-12,Curcumin C3,Exact,3677,22,638.0,960,1,33.24,29.0,20.3,43.5,66.46,20.0,0.073,0.0061,1010,237,Weekday,20.3,4.5,3.6,1308,-50,0.8999999999999999
2026-02-12,Curcumin C3,Phrase,1619,30,960.3,960,1,36.34,32.01,22.41,48.02,100.03,20.0,0.0655,0.0189,935,299,Weekday,22.41,4.5,3.6,4737,25,0.8999999999999999
2026-02-12,Curcumin C3,Broad,1241,23,753.48,960,1,40.36,32.76,22.93,49.14,78.49,20.0,0.0459,0.0188,919,79,Weekday,22.93,4.5,4.5,1052,41,0.0
2026-02-12,Fruit Drink,Exact,2348,35,396.55,590,1,15.57,11.33,7.93,17.0,67.21,20.0,0.056,0.015,630,63,Weekday,7.93,4.0,3.9,1495,-40,0.10000000000000009
2026-02-12,Fruit Drink,Phrase,2468,35,1268.4,590,1,40.73,36.24,25.37,54.36,214.98,20.0,0.0457,0.0146,587,56,Weekday,25.37,4.0,4.2,3691,3,-0.20000000000000018
2026-02-12,Fruit Drink,Broad,3394,54,1240.38,590,1,32.57,22.97,16.08,34.45,210.23,20.0,0.0361,0.016,551,209,Weekday,16.08,4.0,4.5,1574,39,-0.5
2026-02-13,Aloe vera juice,Exact,3727,31,1043.77,449,1,40.74,33.67,23.57,50.51,232.47,20.0,0.0494,0.0085,403,54,Weekday,23.57,3.8,3.6,1224,46,0.19999999999999973
2026-02-13,Aloe vera juice,Phrase,3224,78,2854.8,1347,3,43.14,36.6,25.62,54.9,211.94,20.0,0.0469,0.0244,478,160,Weekday,25.62,3.8,4.1,4749,-29,-0.2999999999999998
2026-02-13,Aloe vera juice,Broad,3077,38,559.74,449,1,20.76,14.73,10.31,22.09,124.66,20.0,0.037,0.0125,399,279,Weekday,10.31,3.8,4.2,3551,50,-0.40000000000000036
2026-02-13,Graviola,Exact,2134,40,1268.0,1212,2,35.08,31.7,22.19,47.55,104.62,20.0,0.0577,0.0189,643,155,Weekday,22.19,4.0,3.8,4558,-37,0.20000000000000018
2026-02-13,Graviola,Phrase,2285,39,1063.14,606,1,29.21,27.26,19.08,40.89,175.44,20.0,0.037,0.0171,576,97,Weekday,19.08,4.0,4.5,2015,30,-0.5
2026-02-13,Graviola,Broad,1732,19,498.18,0,0,31.86,26.22,18.35,39.33,0.0,20.0,0.0422,0.0111,568,69,Weekday,18.35,4.0,4.2,3989,38,-0.20000000000000018
2026-02-13,Eco ensulin,Exact,2920,18,278.82,1198,1,18.08,15.49,10.84,23.23,23.27,20.0,0.0738,0.0062,1236,144,Weekday,17.68,4.2,4.7,3094,-38,-0.5
2026-02-13,Eco ensulin,Phrase,1950,39,711.75,2396,2,26.01,18.25,12.77,27.38,29.71,20.0,0.0671,0.0203,1149,52,Weekday,16.08,4.2,4.6,196,49,-0.39999999999999947
2026-02-13,Eco ensulin,Broad,1307,14,440.72,1198,1,38.95,31.48,22.04,47.22,36.79,20.0,0.0866,0.011,1244,118,Weekday,22.04,4.2,4.1,4075,-46,0.10000000000000053
2026-02-13,Curcumin C3,Exact,1724,17,254.83,0,0,20.16,14.99,10.49,22.48,0.0,20.0,0.0464,0.0103,909,278,Weekday,10.49,4.5,4.5,4799,36,0.0
2026-02-13,Curcumin C3,Phrase,3384,43,1046.19,1890,2,28.24,24.33,17.03,36.49,55.35,20.0,0.0615,0.0128,980,201,Weekday,17.03,4.5,4.1,317,-35,0.40000000000000036
2026-02-13,Curcumin C3,Broad,2354,47,753.88,2835,3,21.15,16.04,11.23,24.06,26.59,20.0,0.0646,0.0201,911,26,Weekday,12.21,4.5,3.6,2394,34,0.8999999999999999
2026-02-13,Fruit Drink,Exact,1365,9,152.73,0,0,20.92,16.97,11.88,25.45,0.0,20.0,0.0469,0.0071,654,178,Weekday,11.88,4.0,4.4,2938,-49,-0.40000000000000036
2026-02-13,Fruit Drink,Phrase,3980,79,2173.29,2420,4,29.71,27.51,19.26,41.27,89.81,20.0,0.0544,0.02,609,208,Weekday,19.26,4.0,3.8,3821,-4,0.20000000000000018
2026-02-13,Fruit Drink,Broad,3945,77,1364.44,1815,3,24.5,17.72,12.4,26.58,75.18,20.0,0.0511,0.0195,556,125,Weekday,12.4,4.0,3.7,3928,49,0.2999999999999998
2026-02-14,Aloe vera juice,Exact,5088,126,4771.62,2290,5,42.26,37.87,26.51,56.8,208.37,20.0,0.047,0.0248,448,245,Weekend,26.51,3.8,3.9,4372,10,-0.10000000000000009
2026-02-14,Aloe vera juice,Phrase,6549,45,1374.3,916,2,39.43,30.54,21.38,45.81,150.03,20.0,0.0485,0.007,443,143,Weekend,21.38,3.8,3.8,4321,15,0.0
2026-02-14,Aloe vera juice,Broad,1764,41,1148.41,458,1,31.61,28.01,19.61,42.02,250.74,20.0,0.0417,0.0233,415,159,Weekend,19.61,3.8,4.0,1366,43,-0.20000000000000018
2026-02-14,Graviola,Exact,2812,17,343.06,0,0,24.29,20.18,14.13,30.27,0.0,20.0,0.0498,0.0062,554,258,Weekend,14.13,4.0,3.8,3016,42,0.20000000000000018
2026-02-14,Graviola,Phrase,4627,110,3143.8,3576,6,34.25,28.58,20.01,42.87,87.91,20.0,0.0551,0.0239,587,282,Weekend,20.01,4.0,3.7,1416,9,0.2999999999999998
2026-02-14,Graviola,Broad,5211,32,1003.52,596,1,36.51,31.36,21.95,47.04,168.38,20.0,0.0505,0.0063,581,180,Weekend,21.95,4.0,3.9,141,15,0.10000000000000009
2026-02-14,Eco ensulin,Exact,5505,131,4439.59,10818,9,38.17,33.89,23.72,50.84,41.04,20.0,0.0708,0.0239,1190,203,Weekend,23.72,4.2,4.6,1228,12,-0.39999999999999947
2026-02-14,Eco ensulin,Phrase,2492,38,1342.54,3606,3,40.22,35.33,24.73,52.99,37.23,20.0,0.0841,0.0153,1183,149,Weekend,24.73,4.2,3.9,1626,19,0.30000000000000027
2026-02-14,Eco ensulin,Broad,3615,69,2243.19,4808,4,43.73,32.51,22.76,48.77,46.66,20.0,0.0688,0.0192,1210,9,Weekend,22.76,4.2,4.8,3026,-8,-0.5999999999999996
2026-02-14,Curcumin C3,Exact,6803,110,3808.2,5694,6,38.25,34.62,24.23,51.93,66.88,20.0,0.061,0.0162,959,156,Weekend,24.23,4.5,4.0,2189,-10,0.5
2026-02-14,Curcumin C3,Phrase,6071,81,1835.46,4745,5,23.87,22.66,15.86,33.99,38.68,20.0,0.0636,0.0134,985,90,Weekend,15.86,4.5,4.0,3258,-36,0.5
2026-02-14,Curcumin C3,Broad,5247,51,1752.87,1898,2,37.77,34.37,24.06,51.55,92.35,20.0,0.0521,0.0097,970,44,Weekend,24.06,4.5,4.5,2213,-21,0.0
2026-02-14,Fruit Drink,Exact,2974,60,1819.8,1204,2,36.55,30.33,21.23,45.49,151.15,20.0,0.0428,0.0204,610,139,Weekend,21.23,4.0,4.4,2796,-8,-0.40000000000000036
2026-02-14,Fruit Drink,Phrase,5316,99,2880.9,2408,4,40.91,29.1,20.37,43.65,119.64,20.0,0.0467,0.0186,609,127,Weekend,20.37,4.0,4.2,3887,-7,-0.20000000000000018
